pangoLineage,country,date,count,prev,days_to_prev,pangoLineage2,prevsO,Day,B,S,,,,,
22D.Omicron,Singapore,7/18/2022,0,0,56,21A.Delta.S.K417,0.051816239,742,1,0.050714709,,,,,
22D.Omicron,Singapore,8/1/2022,0,0,42,21A.Delta.S.K417,0.051816239,756,1,0.060477034,,,,,
22D.Omicron,Singapore,8/15/2022,97,0.168110919,28,21A.Delta.S.K417,0.051816239,770,1,0.07369243,,,,,
22D.Omicron,Singapore,8/29/2022,189,0.446808511,14,21A.Delta.S.K417,0.126590757,784,1,0.075836929,,,,,
22D.Omicron,Singapore,9/12/2022,292,1.042857143,0,21A.Delta.S.K417,0.23434992,798,1,0.074838628,,,,,
22D.Omicron,Qatar,7/18/2022,0,0,56,21A.Delta.S.K417,0.23715415,742,1,0.050714709,,,,,
22D.Omicron,Qatar,8/1/2022,0,0,42,21A.Delta.S.K417,0.23715415,756,1,0.060477034,,,,,
22D.Omicron,Qatar,8/15/2022,0,0,28,21A.Delta.S.K417,0.23715415,770,1,0.07369243,,,,,
22D.Omicron,Qatar,8/29/2022,60,0.952380952,14,21A.Delta.S.K417,0.23715415,784,1,0.075836929,,,,,
22D.Omicron,Qatar,9/12/2022,114,2.590909091,0,21A.Delta.S.K417,0.487179487,798,1,0.074838628,,,,,
22D.Omicron,Qatar,9/26/2022,117,5.571428571,0,22B22E,0.619047619,812,1,0.067964836,,,,,
22D.Omicron,Qatar,10/10/2022,58,3.625,0,21A.Delta.S.K417,0.542056075,826,1,0.075020511,,,,,
22D.Omicron,Mauritius,7/18/2022,0,0,84,22B.Omicron,0.072423398,742,1,0.050714709,,,,,
22D.Omicron,Mauritius,8/1/2022,0,0,70,22B.Omicron,0.072423398,756,1,0.060477034,,,,,
22D.Omicron,Mauritius,8/15/2022,0,0,56,22B.Omicron,0.072423398,770,1,0.07369243,,,,,
22D.Omicron,Mauritius,8/29/2022,0,0,42,22B.Omicron,0.072423398,784,1,0.075836929,,,,,
22D.Omicron,Mauritius,9/12/2022,26,0.214876033,14,22B.Omicron,0.072423398,798,1,0.074838628,,,,,
22D.Omicron,Mauritius,10/10/2022,43,1.264705882,0,22B22E,0.281045752,826,1,0.075020511,,,,,
22D.Omicron,Mauritius,10/24/2022,73,2.703703704,0,22B22E,0.45625,840,1,0.078813392,,,,,
22D.Omicron,Mauritius,11/7/2022,121,4.172413793,0,21A.Delta.S.K417,0.576190476,854,1,0.095875718,,,,,
22D.Omicron,Mauritius,11/21/2022,49,4.083333333,0,21A.Delta.S.K417,0.563218391,868,1,0.092553091,,,,,
22D.Omicron,Mauritius,12/5/2022,59,2.458333333,0,21A.Delta.S.K417,0.430656934,882,1,0.091032324,,,,,
22D.Omicron,Mauritius,12/19/2022,46,1.4375,0,21A.Delta.S.K417,0.356589147,896,1,0.086180108,,,,,
22D.Omicron,Mauritius,1/2/2023,38,1.1875,0,21A.Delta.S.K417,0.314049587,910,1,0.085205015,,,,,
22D.Omicron,Vietnam,7/18/2022,0,0,84,22B.Omicron,0.154639175,742,1,0.050714709,,,,,
22D.Omicron,Vietnam,8/1/2022,0,0,70,22B.Omicron,0.154639175,756,1,0.060477034,,,,,
22D.Omicron,Vietnam,8/15/2022,0,0,56,22B.Omicron,0.154639175,770,1,0.07369243,,,,,
22D.Omicron,Vietnam,8/29/2022,0,0,42,22B.Omicron,0.154639175,784,1,0.075836929,,,,,
22D.Omicron,Vietnam,9/12/2022,0,0,28,22B.Omicron,0.154639175,798,1,0.074838628,,,,,
22D.Omicron,Vietnam,9/26/2022,45,0.569620253,14,22B.Omicron,0.154639175,812,1,0.067964836,,,,,
22D.Omicron,Vietnam,10/10/2022,65,2.096774194,0,22B.Omicron,0.40625,826,1,0.075020511,,,,,
22D.Omicron,Vietnam,10/24/2022,75,4.6875,0,21A.Delta.S.K417,0.576923077,840,1,0.078813392,,,,,
22D.Omicron,Vietnam,11/7/2022,91,45.5,0,21K.21L,0.91,854,1,0.095875718,,,,,
22D.Omicron,Vietnam,11/21/2022,73,24.33333333,0,21A.Delta.S.K417,0.924050633,868,1,0.092553091,,,,,
22D.Omicron,Vietnam,12/5/2022,86,9.555555556,0,22F.Omicron,0.868686869,882,1,0.091032324,,,,,
22D.Omicron,Vietnam,12/19/2022,53,53,0,23C.Omicron,0.946428571,896,1,0.086180108,,,,,
22D.Omicron,Vietnam,1/2/2023,24,12,0,22B.Omicron,0.857142857,910,1,0.085205015,,,,,
22E.Omicron,Ghana,9/12/2022,161,1.038709677,0,22B22E,0.364253394,798,1,0,,,,,
22E.Omicron,Ghana,10/10/2022,31,1,0,22B22E,0.382716049,826,1,0.04608851,,,,,
22E.Omicron,Kenya,9/12/2022,0,0,42,21A.Delta.S.K417,0.309352518,798,1,0,,,,,
22E.Omicron,Kenya,9/26/2022,0,0,28,21A.Delta.S.K417,0.309352518,812,1,0,,,,,
22E.Omicron,Kenya,10/10/2022,0,0,14,21A.Delta.S.K417,0.309352518,826,1,0.04608851,,,,,
22E.Omicron,Kenya,10/24/2022,43,1.075,0,21A.Delta.S.K417,0.309352518,840,1,0.043814046,,,,,
22E.Omicron,Kenya,11/7/2022,70,1.076923077,0,21A.Delta.S.K417,0.331753555,854,1,0.041788369,,,,,
22E.Omicron,Kenya,11/21/2022,85,1.103896104,0,22B22E,0.352697095,868,1,0.045403791,,,,,
22E.Omicron,Argentina,9/12/2022,0,0,70,22B22E,0.25,798,1,0,,,,,
22E.Omicron,Argentina,9/26/2022,0,0,56,22B22E,0.25,812,1,0,,,,,
22E.Omicron,Argentina,10/10/2022,0,0,42,22B22E,0.25,826,1,0.04608851,,,,,
22E.Omicron,Argentina,10/24/2022,0,0,28,22B22E,0.25,840,1,0.043814046,,,,,
22E.Omicron,Argentina,11/7/2022,36,0.8,14,22B22E,0.25,854,1,0.041788369,,,,,
22E.Omicron,Argentina,11/21/2022,164,1.673469388,0,21A.Delta.S.K417,0.443243243,868,1,0.045403791,,,,,
22E.Omicron,Argentina,12/5/2022,704,1.603644647,0,21A.Delta.S.K417,0.497878359,882,1,0.049408011,,,,,
22E.Omicron,Argentina,12/19/2022,489,1.811111111,0,21A.Delta.S.K417,0.562068966,896,1,0.049945799,,,,,
22E.Omicron,Argentina,1/2/2023,318,1.870588235,0,21A.Delta.S.K417,0.490740741,910,1,0.050842727,,,,,
22E.Omicron,Argentina,1/16/2023,98,1.606557377,0,21A.Delta.S.K417,0.468899522,924,1,0.045033431,,,,,
22E.Omicron,Norway,9/12/2022,0,0,98,21A.Delta.S.K417,0.061598952,798,1,0,,,,,
22E.Omicron,Norway,9/26/2022,0,0,84,21A.Delta.S.K417,0.061598952,812,1,0,,,,,
22E.Omicron,Norway,10/10/2022,47,0.195833333,70,21A.Delta.S.K417,0.061598952,826,1,0.04608851,,,,,
22E.Omicron,Norway,10/24/2022,153,0.404761905,56,22B22E,0.135518158,840,1,0.043814046,,,,,
22E.Omicron,Norway,11/7/2022,190,0.516304348,42,22B22E,0.158069884,854,1,0.041788369,,,,,
22E.Omicron,Norway,11/21/2022,251,0.853741497,28,22B22E,0.242512077,868,1,0.045403791,,,,,
22E.Omicron,Norway,12/5/2022,260,0.742857143,14,22B22E,0.232350313,882,1,0.049408011,,,,,
22E.Omicron,Norway,12/19/2022,293,1.23628692,0,21A.Delta.S.K417,0.343896714,896,1,0.049945799,,,,,
22E.Omicron,Norway,1/30/2023,54,1.588235294,0,23C.Omicron,0.27,938,1,0.043059303,,,,,
22E.Omicron,Colombia,9/12/2022,0,0,98,21A.Delta.S.K417,0.114130435,798,1,0,,,,,
22E.Omicron,Colombia,9/26/2022,0,0,84,21A.Delta.S.K417,0.114130435,812,1,0,,,,,
22E.Omicron,Colombia,10/10/2022,21,0.35,70,21A.Delta.S.K417,0.114130435,826,1,0.04608851,,,,,
22E.Omicron,Colombia,10/24/2022,83,0.592857143,56,21A.Delta.S.K417,0.189066059,840,1,0.043814046,,,,,
22E.Omicron,Colombia,11/7/2022,157,0.848648649,42,22B22E,0.275922671,854,1,0.041788369,,,,,
22E.Omicron,Colombia,11/21/2022,212,0.92173913,28,22B22E,0.293628809,868,1,0.045403791,,,,,
22E.Omicron,Colombia,12/5/2022,322,0.964071856,14,21A.Delta.S.K417,0.307545368,882,1,0.049408011,,,,,
22E.Omicron,Colombia,12/19/2022,124,1.07826087,0,21A.Delta.S.K417,0.314720812,896,1,0.049945799,,,,,
22E.Omicron,Colombia,1/2/2023,74,1.042253521,0,21A.Delta.S.K417,0.268115942,910,1,0.050842727,,,,,
22E.Omicron,Colombia,1/16/2023,19,1.117647059,0,23A.Omicron,0.292307692,924,1,0.045033431,,,,,
22E.Omicron,Chile,9/12/2022,0,0,98,21A.Delta.S.K417,0.050709939,798,1,0,,,,,
22E.Omicron,Chile,9/26/2022,0,0,84,21A.Delta.S.K417,0.050709939,812,1,0,,,,,
22E.Omicron,Chile,10/10/2022,0,0,70,21A.Delta.S.K417,0.050709939,826,1,0.04608851,,,,,
22E.Omicron,Chile,10/24/2022,50,0.166112957,56,21A.Delta.S.K417,0.050709939,840,1,0.043814046,,,,,
22E.Omicron,Chile,11/7/2022,101,0.359430605,42,21A.Delta.S.K417,0.103589744,854,1,0.041788369,,,,,
22E.Omicron,Chile,11/21/2022,168,0.622222222,28,22B22E,0.190260476,868,1,0.045403791,,,,,
22E.Omicron,Chile,12/5/2022,238,0.820689655,14,22B22E,0.248434238,882,1,0.049408011,,,,,
22E.Omicron,Chile,12/19/2022,219,1.013888889,0,22B22E,0.328828829,896,1,0.049945799,,,,,
22E.Omicron,Chile,1/2/2023,229,1.128078818,0,22B22E,0.337758112,910,1,0.050842727,,,,,
22E.Omicron,Chile,1/16/2023,164,1.123287671,0,22B22E,0.318446602,924,1,0.045033431,,,,,
22E.Omicron,Chile,1/30/2023,118,1.18,0,23A.Omicron,0.282973621,938,1,0.043059303,,,,,
22E.Omicron,Spain,9/12/2022,0,0,112,21A.Delta.S.K417,0.071038251,798,1,0,,,,,
22E.Omicron,Spain,9/26/2022,0,0,98,21A.Delta.S.K417,0.071038251,812,1,0,,,,,
22E.Omicron,Spain,10/10/2022,390,0.219347582,84,21A.Delta.S.K417,0.071038251,826,1,0.04608851,,,,,
22E.Omicron,Spain,10/24/2022,738,0.456400742,70,21A.Delta.S.K417,0.151976936,840,1,0.043814046,,,,,
22E.Omicron,Spain,11/7/2022,1361,0.731327243,56,21A.Delta.S.K417,0.244256999,854,1,0.041788369,,,,,
22E.Omicron,Spain,11/21/2022,1532,0.85443391,42,21A.Delta.S.K417,0.287160262,868,1,0.045403791,,,,,
22E.Omicron,Spain,12/5/2022,1699,0.962061155,28,21A.Delta.S.K417,0.320989987,882,1,0.049408011,,,,,
22E.Omicron,Spain,12/19/2022,1542,0.982791587,14,21A.Delta.S.K417,0.333405405,896,1,0.049945799,,,,,
22E.Omicron,Spain,1/2/2023,1438,1.045818182,0,21A.Delta.S.K417,0.347259116,910,1,0.050842727,,,,,
22E.Omicron,Spain,1/16/2023,878,1.093399751,0,21A.Delta.S.K417,0.361019737,924,1,0.045033431,,,,,
22F.Omicron,Bangladesh,9/12/2022,69,4.058823529,0,22D.Omicron,0.579831933,798,1,0.160063942,,,,,
22F.Omicron,Bangladesh,9/26/2022,75,37.5,0,22D.Omicron,0.925925926,812,1,0.137166342,,,,,
22F.Omicron,Bangladesh,10/10/2022,40,40,0,22D.Omicron,0.975609756,826,1,0.110804922,,,,,
22F.Omicron,India,9/12/2022,179,0.192680301,14,22D.Omicron,0.141501976,798,1,0.160063942,,,,,
22F.Omicron,India,9/26/2022,489,1.00617284,0,22D.Omicron,0.452358927,812,1,0.137166342,,,,,
22F.Omicron,India,10/10/2022,436,2.046948357,0,22D.Omicron,0.602209945,826,1,0.110804922,,,,,
22F.Omicron,India,10/24/2022,335,5.583333333,0,22D.Omicron,0.775462963,840,1,0.115888762,,,,,
22F.Omicron,India,11/7/2022,204,3.923076923,0,22D.Omicron,0.677740864,854,1,0.129982401,,,,,
22F.Omicron,India,11/21/2022,75,4.166666667,0,21A.Delta.S.K417,0.520833333,868,1,0.110030369,,,,,
22F.Omicron,India,12/5/2022,37,1.121212121,0,22B22E,0.220238095,882,1,0.095269892,,,,,
22F.Omicron,India,12/19/2022,88,1.035294118,0,21A.Delta.S.K417,0.199095023,896,1,0.080023663,,,,,
22F.Omicron,India,1/2/2023,91,1.895833333,0,21A.Delta.S.K417,0.279141104,910,1,0.075814519,,,,,
22F.Omicron,India,1/16/2023,22,1.047619048,0,23A.Omicron,0.191304348,924,1,0.07348455,,,,,
22F.Omicron,Singapore,9/12/2022,0,0,14,21A.Delta.S.K417,0.32444062,798,1,0.160063942,,,,,
22F.Omicron,Singapore,9/26/2022,377,1.848039216,0,21A.Delta.S.K417,0.32444062,812,1,0.137166342,,,,,
22F.Omicron,Singapore,10/10/2022,448,2.196078431,0,21A.Delta.S.K417,0.393673111,826,1,0.110804922,,,,,
22F.Omicron,Philippines,9/12/2022,0,0,28,21K.21L,0.220440882,798,1,0.160063942,,,,,
22F.Omicron,Philippines,9/26/2022,110,0.846153846,14,21K.21L,0.220440882,812,1,0.137166342,,,,,
22F.Omicron,Philippines,10/10/2022,246,1.430232558,0,21L.Omicron,0.375,826,1,0.110804922,,,,,
22F.Omicron,Philippines,10/24/2022,180,1.090909091,0,21L.Omicron,0.339622642,840,1,0.115888762,,,,,
22F.Omicron,Philippines,12/19/2022,18,1,0,21L.Omicron,0.321428571,896,1,0.080023663,,,,,
22F.Omicron,Brunei,9/12/2022,0,0,42,22B22E,0.129518072,798,1,0.160063942,,,,,
22F.Omicron,Brunei,9/26/2022,0,0,28,22B22E,0.129518072,812,1,0.137166342,,,,,
22F.Omicron,Brunei,10/10/2022,43,0.477777778,14,22B22E,0.129518072,826,1,0.110804922,,,,,
22F.Omicron,Brunei,10/24/2022,71,1.42,0,22B22E,0.273076923,840,1,0.115888762,,,,,
22F.Omicron,Brunei,11/7/2022,111,3.363636364,0,22D.Omicron,0.533653846,854,1,0.129982401,,,,,
22F.Omicron,Brunei,11/21/2022,129,4.961538462,0,21A.Delta.S.K417,0.594470046,868,1,0.110030369,,,,,
22F.Omicron,Brunei,12/5/2022,138,6.571428571,0,21A.Delta.S.K417,0.641860465,882,1,0.095269892,,,,,
22F.Omicron,Brunei,12/19/2022,125,5.208333333,0,21A.Delta.S.K417,0.609756098,896,1,0.080023663,,,,,
22F.Omicron,Brunei,1/2/2023,108,4.695652174,0,21A.Delta.S.K417,0.593406593,910,1,0.075814519,,,,,
22F.Omicron,Brunei,1/16/2023,104,4.727272727,0,21A.Delta.S.K417,0.507317073,924,1,0.07348455,,,,,
22F.Omicron,Brunei,1/30/2023,110,5.789473684,0,23D.Omicron,0.654761905,938,1,0.074700537,,,,,
22F.Omicron,Brunei,2/13/2023,65,1.160714286,0,23D.Omicron,0.408805031,952,1,0.075127118,,,,,
22F.Omicron,Brunei,2/27/2023,79,1.082191781,0,23D.Omicron,0.369158879,966,1,0.061308654,,,,,
22F.Omicron,Brunei,3/13/2023,59,1,0,22F.Omicron,0.351190476,980,1,0.066853959,,,,,
22F.Omicron,Brunei,3/27/2023,30,1.304347826,0,23B.Omicron,0.348837209,994,1,0.063017487,,,,,
22F.Omicron,Brunei,4/10/2023,29,1.16,0,23B.Omicron,0.402777778,1008,1,0.062363979,,,,,
22F.Omicron,Malaysia,9/12/2022,0,0,42,21A.Delta.S.K417,0.080825451,798,1,0.160063942,,,,,
22F.Omicron,Malaysia,9/26/2022,0,0,28,21A.Delta.S.K417,0.080825451,812,1,0.137166342,,,,,
22F.Omicron,Malaysia,10/10/2022,94,0.296529968,14,21A.Delta.S.K417,0.080825451,826,1,0.110804922,,,,,
22F.Omicron,Malaysia,10/24/2022,307,1.073426573,0,21A.Delta.S.K417,0.223597961,840,1,0.115888762,,,,,
22F.Omicron,Malaysia,11/7/2022,600,2.135231317,0,22D.Omicron,0.379746835,854,1,0.129982401,,,,,
22F.Omicron,Malaysia,11/21/2022,564,3.337278107,0,22D.Omicron,0.481639624,868,1,0.110030369,,,,,
22F.Omicron,Malaysia,12/5/2022,374,3.169491525,0,22D.Omicron,0.470440252,882,1,0.095269892,,,,,
22F.Omicron,Malaysia,12/19/2022,171,2.28,0,21A.Delta.S.K417,0.419117647,896,1,0.080023663,,,,,
22F.Omicron,Malaysia,1/2/2023,93,1.978723404,0,21A.Delta.S.K417,0.381147541,910,1,0.075814519,,,,,
23A.Omicron,Costa Rica,1/2/2023,40,0.24691358,14,21A.Delta.S.K417,0.069565217,910,1,0,,,,,
23A.Omicron,Costa Rica,1/16/2023,142,1.463917526,0,21A.Delta.S.K417,0.275193798,924,1,0.142761667,,,,,
23A.Omicron,Costa Rica,1/30/2023,234,6,0,22F.Omicron,0.690265487,938,1,0.13649984,,,,,
23A.Omicron,Costa Rica,2/13/2023,233,13.70588235,0,22F.Omicron,0.869402985,952,1,0.120487192,,,,,
23A.Omicron,Costa Rica,2/27/2023,138,34.5,0,22F.Omicron,0.92,966,1,0.11610542,,,,,
23A.Omicron,Costa Rica,3/13/2023,100,100,0,23C.Omicron,0.970873786,980,1,0.111242666,,,,,
23A.Omicron,Costa Rica,3/27/2023,118,118,0,23D.Omicron,0.975206612,994,1,0.104458352,,,,,
23A.Omicron,Costa Rica,4/10/2023,130,65,0,23D.Omicron,0.977443609,1008,1,0.104648776,,,,,
23A.Omicron,Costa Rica,4/24/2023,143,47.66666667,0,23B.Omicron,0.947019868,1022,1,0.104543427,,,,,
23A.Omicron,Costa Rica,5/8/2023,141,10.84615385,0,23D.Omicron,0.84939759,1036,1,0.100181869,,,,,
23A.Omicron,Costa Rica,5/22/2023,87,17.4,0,23D.Omicron,0.87,1050,1,0.100028651,,,,,
23A.Omicron,Costa Rica,6/5/2023,88,3.826086957,0,23E.Omicron,0.739495798,1064,1,0.09755942,,,,,
23A.Omicron,Costa Rica,6/19/2023,64,2.56,0,23E.Omicron,0.680851064,1078,1,0.097027222,,,,,
23A.Omicron,Costa Rica,7/3/2023,50,5,0,23E.Omicron,0.793650794,1092,1,0.096637922,,,,,
23A.Omicron,Costa Rica,8/28/2023,21,1.5,0,23E.Omicron,0.428571429,1148,1,0.089540975,,,,,
23A.Omicron,USA,1/2/2023,8739,0.456463829,14,21A.Delta.S.K417,0.123018666,910,1,0,,,,,
23A.Omicron,USA,1/16/2023,14612,1.294128067,0,21A.Delta.S.K417,0.288279046,924,1,0.142761667,,,,,
23A.Omicron,USA,1/30/2023,19041,2.684477654,0,22E.Omicron,0.487805503,938,1,0.13649984,,,,,
23A.Omicron,USA,2/13/2023,20813,5.664942842,0,22E.Omicron,0.705477595,952,1,0.120487192,,,,,
23A.Omicron,USA,2/27/2023,18705,9.223372781,0,22E.Omicron,0.78592437,966,1,0.11610542,,,,,
23A.Omicron,USA,3/13/2023,15816,15.2959381,0,22E.Omicron,0.826289118,980,1,0.111242666,,,,,
23A.Omicron,USA,3/27/2023,12267,15.72692308,0,23D.Omicron,0.836538462,994,1,0.104458352,,,,,
23A.Omicron,USA,4/10/2023,10258,10.69655892,0,23D.Omicron,0.798660853,1008,1,0.104648776,,,,,
23A.Omicron,USA,4/24/2023,8189,6.904721754,0,23D.Omicron,0.73861279,1022,1,0.104543427,,,,,
23A.Omicron,USA,5/8/2023,5083,4.232306411,0,23D.Omicron,0.622916667,1036,1,0.100181869,,,,,
23A.Omicron,USA,5/22/2023,3179,3.2672148,0,23B.Omicron,0.544162958,1050,1,0.100028651,,,,,
23A.Omicron,USA,6/5/2023,2274,2.182341651,0,23B.Omicron,0.46266531,1064,1,0.09755942,,,,,
23A.Omicron,USA,6/19/2023,1925,1.669557676,0,23B.Omicron,0.393741051,1078,1,0.097027222,,,,,
23A.Omicron,USA,7/3/2023,1933,1.284385382,0,23B.Omicron,0.334892585,1092,1,0.096637922,,,,,
23A.Omicron,USA,7/17/2023,2238,1.051691729,0,23B.Omicron,0.281367865,1106,1,0.095456528,,,,,
23A.Omicron,Jamaica,1/2/2023,55,0.797101449,14,21A.Delta.S.K417,0.233050847,910,1,0,,,,,
23A.Omicron,Jamaica,1/16/2023,33,1.736842105,0,22E.Omicron,0.464788732,924,1,0.142761667,,,,,
23A.Omicron,Jamaica,1/30/2023,49,6.125,0,22E.Omicron,0.777777778,938,1,0.13649984,,,,,
23A.Omicron,Jamaica,2/13/2023,34,17,0,22E.Omicron,0.894736842,952,1,0.120487192,,,,,
23A.Omicron,Jamaica,7/3/2023,18,4.5,0,23B.Omicron,0.75,1092,1,0.096637922,,,,,
23A.Omicron,South Africa,1/16/2023,87,0.266055046,14,21A.Delta.S.K417,0.077817531,924,1,0.142761667,,,,,
23A.Omicron,South Africa,1/30/2023,422,2.153061224,0,21A.Delta.S.K417,0.429735234,938,1,0.13649984,,,,,
23A.Omicron,South Africa,2/13/2023,384,3.555555556,0,21A.Delta.S.K417,0.601880878,952,1,0.120487192,,,,,
23A.Omicron,South Africa,2/27/2023,332,11.44827586,0,21A.Delta.S.K417,0.79047619,966,1,0.11610542,,,,,
23A.Omicron,South Africa,3/13/2023,297,5.5,0,23D.Omicron,0.761538462,980,1,0.111242666,,,,,
23A.Omicron,South Africa,3/27/2023,89,7.416666667,0,23D.Omicron,0.855769231,994,1,0.104458352,,,,,
23A.Omicron,South Africa,4/10/2023,138,4.058823529,0,23D.Omicron,0.673170732,1008,1,0.104648776,,,,,
23A.Omicron,South Africa,4/24/2023,103,5.722222222,0,23D.Omicron,0.78030303,1022,1,0.104543427,,,,,
23A.Omicron,South Africa,5/8/2023,85,3.695652174,0,23D.Omicron,0.685483871,1036,1,0.100181869,,,,,
23A.Omicron,South Africa,5/22/2023,27,3,0,23D.Omicron,0.6,1050,1,0.100028651,,,,,
23A.Omicron,South Africa,6/5/2023,28,5.6,0,23D.Omicron,0.717948718,1064,1,0.09755942,,,,,
23A.Omicron,South Africa,6/19/2023,17,4.25,0,23D.Omicron,0.772727273,1078,1,0.097027222,,,,,
23A.Omicron,South Africa,8/14/2023,45,2.368421053,0,21L.Omicron,0.420560748,1134,1,0.090614556,,,,,
23A.Omicron,South Africa,8/28/2023,42,3,0,22F.Omicron,0.446808511,1148,1,0.089540975,,,,,
23A.Omicron,South Africa,9/11/2023,17,1.888888889,0,23B.Omicron,0.298245614,1162,1,0.088431715,,,,,
23A.Omicron,Czech Republic,1/16/2023,15,0.306122449,14,22B22E,0.080213904,924,1,0.142761667,,,,,
23A.Omicron,Czech Republic,1/30/2023,64,2,0,22E.Omicron,0.390243902,938,1,0.13649984,,,,,
23A.Omicron,Czech Republic,2/13/2023,180,3.333333333,0,21A.Delta.S.K417,0.553846154,952,1,0.120487192,,,,,
23A.Omicron,Czech Republic,2/27/2023,255,5.666666667,0,21A.Delta.S.K417,0.676392573,966,1,0.11610542,,,,,
23A.Omicron,Czech Republic,3/13/2023,280,7.567567568,0,23D.Omicron,0.725388601,980,1,0.111242666,,,,,
23A.Omicron,Czech Republic,3/27/2023,108,9.818181818,0,23D.Omicron,0.739726027,994,1,0.104458352,,,,,
23A.Omicron,Czech Republic,4/10/2023,72,6,0,23D.Omicron,0.734693878,1008,1,0.104648776,,,,,
23A.Omicron,India,12/19/2022,25,0.284090909,42,22F.Omicron,0.056561086,896,1,0,,,,,
23A.Omicron,India,1/2/2023,29,0.318681319,28,22F.Omicron,0.088957055,910,1,0,,,,,
23A.Omicron,India,1/16/2023,21,0.954545455,14,22F.Omicron,0.182608696,924,1,0.142761667,,,,,
23A.Omicron,India,1/30/2023,28,1.473684211,0,23E.Omicron,0.288659794,938,1,0.13649984,,,,,
23A.Omicron,Israel,1/2/2023,55,0.305555556,28,22B22E,0.090759076,910,1,0,,,,,
23A.Omicron,Israel,1/16/2023,137,0.782857143,14,22B22E,0.201767305,924,1,0.142761667,,,,,
23A.Omicron,Israel,1/30/2023,332,2.155844156,0,22E.Omicron,0.384704519,938,1,0.13649984,,,,,
23A.Omicron,Israel,2/13/2023,434,3.677966102,0,21A.Delta.S.K417,0.498850575,952,1,0.120487192,,,,,
23A.Omicron,Israel,2/27/2023,365,1.972972973,0,23D.Omicron,0.545590433,966,1,0.11610542,,,,,
23A.Omicron,Israel,3/13/2023,221,1.444444444,0,23D.Omicron,0.495515695,980,1,0.111242666,,,,,
23A.Omicron,Israel,3/27/2023,189,1.453846154,0,23D.Omicron,0.504,994,1,0.104458352,,,,,
23A.Omicron,Mexico,1/16/2023,184,0.587859425,14,22E.Omicron,0.138867925,924,1,0.142761667,,,,,
23A.Omicron,Mexico,1/30/2023,170,3.617021277,0,22E.Omicron,0.527950311,938,1,0.13649984,,,,,
23A.Omicron,Mexico,2/13/2023,232,12.21052632,0,22F.Omicron,0.768211921,952,1,0.120487192,,,,,
23A.Omicron,Mexico,2/27/2023,152,16.88888889,0,21A.Delta.S.K417,0.839779006,966,1,0.11610542,,,,,
23A.Omicron,Mexico,3/13/2023,316,31.6,0,23D.Omicron,0.910662824,980,1,0.111242666,,,,,
23A.Omicron,Mexico,3/27/2023,327,32.7,0,23D.Omicron,0.942363112,994,1,0.104458352,,,,,
23A.Omicron,Mexico,4/10/2023,366,36.6,0,23D.Omicron,0.933673469,1008,1,0.104648776,,,,,
23A.Omicron,Mexico,4/24/2023,288,28.8,0,23D.Omicron,0.938110749,1022,1,0.104543427,,,,,
23A.Omicron,Mexico,5/8/2023,269,15.82352941,0,23D.Omicron,0.893687708,1036,1,0.100181869,,,,,
23A.Omicron,Mexico,5/22/2023,155,10.33333333,0,23B.Omicron,0.833333333,1050,1,0.100028651,,,,,
23A.Omicron,Mexico,6/5/2023,42,8.4,0,23B.Omicron,0.79245283,1064,1,0.09755942,,,,,
23A.Omicron,Mexico,6/19/2023,20,2.857142857,0,23D.Omicron,0.588235294,1078,1,0.097027222,,,,,
23A.Omicron,Mexico,7/3/2023,84,2.4,0,23B.Omicron,0.604316547,1092,1,0.096637922,,,,,
23A.Omicron,Mexico,7/17/2023,115,2.01754386,0,23B.Omicron,0.54245283,1106,1,0.095456528,,,,,
23A.Omicron,Mexico,7/31/2023,124,1.771428571,0,23B.Omicron,0.504065041,1120,1,0.094976506,,,,,
23A.Omicron,Mexico,8/14/2023,77,1.184615385,0,23B.Omicron,0.442528736,1134,1,0.090614556,,,,,
23A.Omicron,Colombia,1/2/2023,35,0.472972973,28,22E.Omicron,0.126811594,910,1,0,,,,,
23A.Omicron,Colombia,1/16/2023,17,0.894736842,14,22E.Omicron,0.261538462,924,1,0.142761667,,,,,
23A.Omicron,Colombia,1/30/2023,54,10.8,0,22F.Omicron,0.830769231,938,1,0.13649984,,,,,
23A.Omicron,Colombia,2/13/2023,117,16.71428571,0,22E.Omicron,0.860294118,952,1,0.120487192,,,,,
