pangoLineage,country,date,count,prev,days_to_prev,pangoLineage2,Day,B
21L.Omicron,Turkey,2022-04-11,558,1.00359712230216,0,21K.21L,644,1
21L.Omicron,Turkey,2022-04-25,207,1,0,21K.21L,658,1
21L.Omicron,Turkey,2022-05-09,385,0.99740932642487,0,21K.21L,672,1
21L.Omicron,Turkey,2022-05-23,344,1.00291545189504,0,21K.21L,686,1
21L.Omicron,Turkey,2022-06-06,121,0.983739837398374,0,21K.21L,700,1
21L.Omicron,France,2021-12-20,0,0,56,21K.21L,532,1
21L.Omicron,France,2022-01-03,0,0,42,21K.21L,546,1
21L.Omicron,France,2022-01-17,0,0,28,21K.21L,560,1
21L.Omicron,France,2022-01-31,2024,0.132296228511667,14,21K.21L,574,1
21L.Omicron,France,2022-02-14,5671,0.363852175028872,0,21K.21L,588,1
21L.Omicron,France,2022-02-28,11909,0.683561014808862,0,21K.21L,602,1
21L.Omicron,France,2022-03-14,17518,0.890323236430169,0,21K.21L,616,1
21L.Omicron,France,2022-03-28,16929,0.962531271321356,0,21K.21L,630,1
21L.Omicron,France,2022-04-11,15646,0.984706400654541,0,21K.21L,644,1
21L.Omicron,France,2022-04-25,12083,0.992606588351269,0,21K.21L,658,1
21L.Omicron,France,2022-05-09,8826,0.994478873239437,0,21K.21L,672,1
21L.Omicron,France,2022-05-23,6493,0.998462248193142,0,21K.21L,686,1
21L.Omicron,France,2022-06-06,3726,0.637031971277141,0,21A.Delta.S.K417,700,1
21L.Omicron,Czech Republic,2021-12-20,0,0,56,21K.21L,532,1
21L.Omicron,Czech Republic,2022-01-03,0,0,42,21K.21L,546,1
21L.Omicron,Czech Republic,2022-01-17,0,0,28,21K.21L,560,1
21L.Omicron,Czech Republic,2022-01-31,239,0.135949943117179,14,21K.21L,574,1
21L.Omicron,Czech Republic,2022-02-14,814,0.368826461259628,0,21K.21L,588,1
21L.Omicron,Czech Republic,2022-02-28,1273,0.65754132231405,0,21K.21L,602,1
21L.Omicron,Czech Republic,2022-03-14,1508,0.845291479820628,0,21K.21L,616,1
21L.Omicron,Czech Republic,2022-03-28,1831,0.947722567287785,0,21K.21L,630,1
21L.Omicron,Czech Republic,2022-04-11,1391,0.978888106966925,0,21K.21L,644,1
21L.Omicron,Czech Republic,2022-04-25,1394,0.985855728429986,0,21K.21L,658,1
21L.Omicron,Czech Republic,2022-05-09,595,0.996649916247906,0,21K.21L,672,1
21L.Omicron,Czech Republic,2022-05-23,294,0.98989898989899,0,21K.21L,686,1
21L.Omicron,Czech Republic,2022-06-06,305,0.74390243902439,0,21A.Delta.S.K417,700,1
21L.Omicron,New Zealand,2021-12-20,0,0,56,21K.21L,532,1
21L.Omicron,New Zealand,2022-01-03,48,0.147239263803681,42,21K.21L,546,1
21L.Omicron,New Zealand,2022-01-17,152,0.282003710575139,28,21K.21L,560,1
21L.Omicron,New Zealand,2022-01-31,174,0.275752773375594,14,21K.21L,574,1
21L.Omicron,New Zealand,2022-02-14,293,0.407510431154381,0,21K.21L,588,1
21L.Omicron,New Zealand,2022-02-28,527,0.751783166904422,0,21K.21L,602,1
21L.Omicron,New Zealand,2022-03-14,424,0.76950998185118,0,21K.21L,616,1
21L.Omicron,New Zealand,2022-03-28,625,0.951293759512938,0,21K.21L,630,1
21L.Omicron,New Zealand,2022-04-11,695,0.967966573816156,0,21K.21L,644,1
21L.Omicron,New Zealand,2022-04-25,842,0.990588235294118,0,21K.21L,658,1
21L.Omicron,New Zealand,2022-05-09,921,0.995675675675676,0,21K.21L,672,1
21L.Omicron,New Zealand,2022-05-23,793,0.99748427672956,0,21K.21L,686,1
21L.Omicron,New Zealand,2022-06-06,800,0.995024875621891,0,21K.21L,700,1
21L.Omicron,New Zealand,2022-06-20,601,0.993388429752066,0,21K.21L,714,1
21L.Omicron,Netherlands,2021-12-20,0,0,56,21K.21L,532,1
21L.Omicron,Netherlands,2022-01-03,0,0,42,21K.21L,546,1
21L.Omicron,Netherlands,2022-01-17,0,0,28,21K.21L,560,1
21L.Omicron,Netherlands,2022-01-31,782,0.206605019815059,14,21K.21L,574,1
21L.Omicron,Netherlands,2022-02-14,1458,0.438496240601504,0,21K.21L,588,1
21L.Omicron,Netherlands,2022-02-28,2597,0.749711316397229,0,21K.21L,602,1
21L.Omicron,Netherlands,2022-03-14,2905,0.902734617775016,0,21K.21L,616,1
21L.Omicron,Netherlands,2022-03-28,2737,0.954989532449407,0,21K.21L,630,1
21L.Omicron,Netherlands,2022-04-11,2304,0.977928692699491,0,21K.21L,644,1
21L.Omicron,Netherlands,2022-04-25,1988,0.989547038327526,0,21K.21L,658,1
21L.Omicron,Netherlands,2022-05-09,1529,0.995442708333333,0,21K.21L,672,1
21L.Omicron,Netherlands,2022-05-23,805,0.991379310344828,0,21K.21L,686,1
21L.Omicron,Luxembourg,2021-12-20,0,0,56,21K.21L,532,1
21L.Omicron,Luxembourg,2022-01-03,0,0,42,21K.21L,546,1
21L.Omicron,Luxembourg,2022-01-17,0,0,28,21K.21L,560,1
21L.Omicron,Luxembourg,2022-01-31,234,0.143911439114391,14,21K.21L,574,1
21L.Omicron,Luxembourg,2022-02-14,610,0.412719891745602,0,21K.21L,588,1
21L.Omicron,Luxembourg,2022-02-28,1001,0.765290519877676,0,21K.21L,602,1
21L.Omicron,Luxembourg,2022-03-14,1132,0.867432950191571,0,21K.21L,616,1
21L.Omicron,Luxembourg,2022-03-28,1243,0.958365458750964,0,21K.21L,630,1
21L.Omicron,Luxembourg,2022-04-11,1232,0.986389111289031,0,21K.21L,644,1
21L.Omicron,Luxembourg,2022-04-25,1257,0.996827914353688,0,21K.21L,658,1
21L.Omicron,Luxembourg,2022-05-09,1085,0.999079189686924,0,21K.21L,672,1
21L.Omicron,Luxembourg,2022-05-23,634,0.99685534591195,0,21K.21L,686,1
22A.Omicron,South Africa,2022-03-14,97,0.220454545454545,14,21K.21L,616,1
22A.Omicron,South Africa,2022-03-28,306,0.811671087533157,0,21K.21L,630,1
22A.Omicron,South Africa,2022-04-11,509,0.833060556464812,0,21A.Delta.S.K417,644,1
22A.Omicron,South Africa,2022-04-25,1195,0.786184210526316,0,21A.Delta.S.K417,658,1
22A.Omicron,South Africa,2022-05-09,638,0.694989106753813,0,21A.Delta.S.K417,672,1
22A.Omicron,South Africa,2022-05-23,543,0.694373401534527,0,21A.Delta.S.K417,686,1
22A.Omicron,South Africa,2022-06-06,273,0.648456057007126,0,21A.Delta.S.K417,700,1
22A.Omicron,South Africa,2022-06-20,128,0.514056224899598,0,21A.Delta.S.K417,714,1
22A.Omicron,Qatar,2022-03-28,0,0,42,21A.Delta.S.K417,630,1
22A.Omicron,Qatar,2022-04-11,0,0,28,21A.Delta.S.K417,644,1
22A.Omicron,Qatar,2022-04-25,0,0,14,21A.Delta.S.K417,658,1
22A.Omicron,Qatar,2022-05-09,17,0.53125,0,21A.Delta.S.K417,672,1
22A.Omicron,Botswana,2022-03-28,0,0,42,21A.Delta.S.K417,630,1
22A.Omicron,Botswana,2022-04-11,0,0,28,21A.Delta.S.K417,644,1
22A.Omicron,Botswana,2022-04-25,0,0,14,21A.Delta.S.K417,658,1
22A.Omicron,Botswana,2022-05-09,30,0.882352941176471,0,21A.Delta.S.K417,672,1
22A.Omicron,Botswana,2022-05-23,49,0.80327868852459,0,21A.Delta.S.K417,686,1
22A.Omicron,Botswana,2022-06-06,188,0.776859504132231,0,21A.Delta.S.K417,700,1
22A.Omicron,Botswana,2022-06-20,109,0.83206106870229,0,21A.Delta.S.K417,714,1
22A.Omicron,Botswana,2022-07-04,30,0.789473684210526,0,21A.Delta.S.K417,728,1
22A.Omicron,Ghana,2022-03-28,0,0,56,22B22E,630,1
22A.Omicron,Ghana,2022-04-11,0,0,42,22B22E,644,1
22A.Omicron,Ghana,2022-04-25,0,0,28,22B22E,658,1
22A.Omicron,Ghana,2022-05-09,0,0,14,22B22E,672,1
22A.Omicron,Ghana,2022-05-23,57,7.125,0,22B22E,686,1
22A.Omicron,Ghana,2022-06-06,81,3.52173913043478,0,22B22E,700,1
22A.Omicron,Ghana,2022-06-20,81,1.84090909090909,0,21A.Delta.S.K417,714,1
22A.Omicron,Colombia,2022-03-28,0,0,70,21K.21L,630,1
22A.Omicron,Colombia,2022-04-11,0,0,56,21K.21L,644,1
22A.Omicron,Colombia,2022-04-25,0,0,42,21K.21L,658,1
22A.Omicron,Colombia,2022-05-09,0,0,28,21K.21L,672,1
22A.Omicron,Colombia,2022-05-23,58,0.233870967741935,14,21K.21L,686,1
22A.Omicron,Colombia,2022-06-06,238,0.483739837398374,0,21A.Delta.S.K417,700,1
22A.Omicron,Colombia,2022-06-20,191,0.587692307692308,0,21A.Delta.S.K417,714,1
22A.Omicron,Colombia,2022-07-04,181,0.565625,0,21A.Delta.S.K417,728,1
22A.Omicron,Colombia,2022-07-18,189,0.762096774193548,0,21A.Delta.S.K417,742,1
22A.Omicron,Colombia,2022-08-01,126,0.482758620689655,0,21A.Delta.S.K417,756,1
22A.Omicron,Colombia,2022-08-15,111,0.716129032258065,0,21A.Delta.S.K417,770,1
22A.Omicron,Colombia,2022-08-29,56,0.583333333333333,0,21A.Delta.S.K417,784,1
22A.Omicron,Colombia,2022-09-12,15,0.365853658536585,0,21A.Delta.S.K417,798,1
22A.Omicron,Chile,2022-03-28,0,0,70,21K.21L,630,1
22A.Omicron,Chile,2022-04-11,0,0,56,21K.21L,644,1
22A.Omicron,Chile,2022-04-25,0,0,42,21K.21L,658,1
22A.Omicron,Chile,2022-05-09,0,0,28,21K.21L,672,1
22A.Omicron,Chile,2022-05-23,154,0.285185185185185,14,21K.21L,686,1
22A.Omicron,Chile,2022-06-06,361,0.55968992248062,0,21A.Delta.S.K417,700,1
22A.Omicron,Chile,2022-06-20,480,0.730593607305936,0,21A.Delta.S.K417,714,1
22A.Omicron,Chile,2022-07-04,400,0.650406504065041,0,21A.Delta.S.K417,728,1
22A.Omicron,Chile,2022-07-18,349,0.611208406304729,0,21A.Delta.S.K417,742,1
22A.Omicron,Chile,2022-08-01,259,0.547568710359408,0,21A.Delta.S.K417,756,1
22A.Omicron,Chile,2022-08-15,212,0.460869565217391,0,21A.Delta.S.K417,770,1
22A.Omicron,Chile,2022-08-29,139,0.353689567430025,0,21A.Delta.S.K417,784,1
22A.Omicron,Chile,2022-09-26,75,0.357142857142857,0,21A.Delta.S.K417,812,1
22A.Omicron,Chile,2022-10-10,87,0.379912663755459,0,21A.Delta.S.K417,826,1
22A.Omicron,Chile,2022-10-24,118,0.38562091503268,0,21A.Delta.S.K417,840,1
22A.Omicron,Chile,2022-11-07,102,0.346938775510204,0,21A.Delta.S.K417,854,1
22B.Omicron,Portugal,2022-04-25,251,0.295641931684335,14,21K.21L,658,1
22B.Omicron,Portugal,2022-05-09,572,0.925566343042071,0,21A.Delta.S.K417,672,1
22B.Omicron,Portugal,2022-05-23,748,0.958974358974359,0,21A.Delta.S.K417,686,1
22B.Omicron,Portugal,2022-06-06,673,0.968345323741007,0,21A.Delta.S.K417,700,1
22B.Omicron,Portugal,2022-06-20,1136,0.943521594684385,0,21A.Delta.S.K417,714,1
22B.Omicron,Portugal,2022-07-04,704,0.952638700947226,0,21A.Delta.S.K417,728,1
22B.Omicron,Portugal,2022-07-18,526,0.968692449355433,0,21A.Delta.S.K417,742,1
22B.Omicron,Portugal,2022-08-01,456,0.955974842767296,0,21A.Delta.S.K417,756,1
22B.Omicron,Portugal,2022-08-15,470,0.957230142566191,0,21A.Delta.S.K417,770,1
22B.Omicron,Portugal,2022-08-29,505,0.94392523364486,0,21A.Delta.S.K417,784,1
22B.Omicron,Portugal,2022-09-12,510,0.925589836660617,0,21A.Delta.S.K417,798,1
22B.Omicron,Portugal,2022-09-26,436,0.824196597353497,0,21A.Delta.S.K417,812,1
22B.Omicron,Portugal,2022-10-10,139,0.612334801762115,0,21A.Delta.S.K417,826,1
22B.Omicron,Portugal,2022-10-24,96,0.415584415584416,0,21A.Delta.S.K417,840,1
22B.Omicron,South Africa,2022-03-28,102,0.270557029177719,42,21K.21L,630,1
22B.Omicron,South Africa,2022-04-11,141,0.230769230769231,28,21A.Delta.S.K417,644,1
22B.Omicron,South Africa,2022-04-25,415,0.273026315789474,14,21A.Delta.S.K417,658,1
22B.Omicron,South Africa,2022-05-09,325,0.354030501089325,0,21A.Delta.S.K417,672,1
22B.Omicron,South Africa,2022-06-06,199,0.472684085510689,0,21A.Delta.S.K417,700,1
22B.Omicron,South Africa,2022-06-20,127,0.51004016064257,0,21A.Delta.S.K417,714,1
22B.Omicron,South Africa,2022-07-04,168,0.736842105263158,0,21A.Delta.S.K417,728,1
22B.Omicron,South Africa,2022-07-18,116,0.748387096774194,0,21A.Delta.S.K417,742,1
22B.Omicron,South Africa,2022-08-01,86,0.796296296296296,0,21A.Delta.S.K417,756,1
22B.Omicron,South Africa,2022-08-15,91,0.791304347826087,0,21A.Delta.S.K417,770,1
22B.Omicron,South Africa,2022-08-29,134,0.792899408284024,0,21A.Delta.S.K417,784,1
22B.Omicron,South Africa,2022-09-12,248,0.876325088339223,0,21A.Delta.S.K417,798,1
22B.Omicron,South Africa,2022-09-26,270,0.971223021582734,0,21A.Delta.S.K417,812,1
22B.Omicron,South Africa,2022-10-10,294,0.954545454545455,0,22B22E,826,1
22B.Omicron,South Africa,2022-10-24,317,0.918840579710145,0,22B22E,840,1
22B.Omicron,South Africa,2022-11-07,203,0.863829787234043,0,22B22E,854,1
22B.Omicron,South Africa,2022-11-21,169,0.722222222222222,0,22B22E,868,1
22B.Omicron,South Africa,2022-12-05,72,0.705882352941177,0,22B22E,882,1
22B.Omicron,Bahrain,2022-05-09,107,0.397769516728625,0,21K.21L,672,1
22B.Omicron,Bahrain,2022-05-23,53,0.883333333333333,0,21A.Delta.S.K417,686,1
22B.Omicron,Bahrain,2022-06-06,25,1,0,22B.Omicron,700,1
22B.Omicron,Bahrain,2022-06-20,61,1,0,22B.Omicron,714,1
22B.Omicron,Bahrain,2022-07-04,248,1,0,22B.Omicron,728,1
22B.Omicron,Bahrain,2022-07-18,138,1,0,22B.Omicron,742,1
22B.Omicron,Bahrain,2022-08-01,122,1,0,22B.Omicron,756,1
22B.Omicron,Bahrain,2022-08-15,68,1,0,22B.Omicron,770,1
22B.Omicron,Belgium,2022-05-09,0,0,14,21L.Omicron,672,1
22B.Omicron,Belgium,2022-05-23,449,0.424385633270321,0,21L.Omicron,686,1
22B.Omicron,Belgium,2022-06-06,1613,0.819197562214322,0,21A.Delta.S.K417,700,1
22B.Omicron,Belgium,2022-06-20,3148,0.96004879536444,0,21A.Delta.S.K417,714,1
22B.Omicron,Belgium,2022-07-04,3325,0.989583333333333,0,21A.Delta.S.K417,728,1
22B.Omicron,Belgium,2022-07-18,2645,1.01069927397784,0,22B22E,742,1
22B.Omicron,Belgium,2022-08-01,1957,1.01241593378169,0,22B22E,756,1
22B.Omicron,Belgium,2022-08-15,1548,1.00194174757282,0,22B22E,770,1
22B.Omicron,Belgium,2022-08-29,1497,1.00133779264214,0,22B22E,784,1
22B.Omicron,Belgium,2022-09-12,1588,0.970067196090409,0,21A.Delta.S.K417,798,1
22B.Omicron,Belgium,2022-09-26,1941,0.909559512652296,0,22B22E,812,1
22B.Omicron,Belgium,2022-10-10,1281,0.80162703379224,0,22B22E,826,1
22B.Omicron,Belgium,2022-10-24,497,0.680821917808219,0,22B22E,840,1
22B.Omicron,Belgium,2022-11-07,232,0.433644859813084,0,22B22E,854,1
22B.Omicron,Israel,2022-05-09,0,0,14,21K.21L,672,1
22B.Omicron,Israel,2022-05-23,564,0.415011037527594,0,21K.21L,686,1
22B.Omicron,Israel,2022-06-06,3097,0.962997512437811,0,21A.Delta.S.K417,700,1
22B.Omicron,Israel,2022-06-20,5181,0.999614123094733,0,22B22E,714,1
22B.Omicron,Israel,2022-07-04,7278,1.00041237113402,0,22B22E,728,1
22B.Omicron,Israel,2022-07-18,7879,1.0001269357705,0,22B22E,742,1
22B.Omicron,Israel,2022-08-01,3269,1,0,22B.Omicron,756,1
22B.Omicron,Israel,2022-08-15,2116,0.99811320754717,0,22B22E,770,1
22B.Omicron,Israel,2022-08-29,1592,0.99190031152648,0,22B22E,784,1
22B.Omicron,Israel,2022-09-12,2044,0.980806142034549,0,22B22E,798,1
22B.Omicron,Israel,2022-09-26,1357,0.925017041581459,0,22B22E,812,1
22B.Omicron,Israel,2022-10-10,1221,0.750922509225092,0,22B22E,826,1
22B.Omicron,Israel,2022-10-24,779,0.536501377410468,0,22B22E,840,1
22B.Omicron,Israel,2022-11-07,581,0.337987201861547,0,22B22E,854,1
22B.Omicron,Kenya,2022-05-09,0,0,14,21A.Delta.S.K417,672,1
22B.Omicron,Kenya,2022-05-23,52,0.776119402985075,0,21A.Delta.S.K417,686,1
22B.Omicron,Kenya,2022-06-06,195,0.730337078651685,0,21A.Delta.S.K417,700,1
22B.Omicron,Kenya,2022-06-20,171,0.77027027027027,0,21A.Delta.S.K417,714,1
22B.Omicron,Kenya,2022-07-04,71,0.876543209876543,0,21A.Delta.S.K417,728,1
22B.Omicron,Kenya,2022-07-18,35,0.795454545454545,0,21A.Delta.S.K417,742,1
22B.Omicron,Kenya,2022-08-29,17,1,0,22B.Omicron,784,1
22B.Omicron,France,2022-05-09,0,0,14,21K.21L,672,1
22B.Omicron,France,2022-05-23,3585,0.551284022758727,0,21K.21L,686,1
22B.Omicron,France,2022-06-06,4993,0.853650196614806,0,21A.Delta.S.K417,700,1
22B.Omicron,France,2022-06-20,10202,0.945943439962911,0,21A.Delta.S.K417,714,1
22B.Omicron,France,2022-07-04,10435,0.971239761727476,0,21A.Delta.S.K417,728,1
22B.Omicron,France,2022-07-18,8511,0.998474894415767,0,21A.Delta.S.K417,742,1
22B.Omicron,France,2022-08-01,5248,0.960644334614681,0,21A.Delta.S.K417,756,1
22B.Omicron,France,2022-08-15,4673,0.968497409326425,0,21A.Delta.S.K417,770,1
22B.Omicron,France,2022-08-29,4608,0.958004158004158,0,21A.Delta.S.K417,784,1
22B.Omicron,France,2022-09-12,5455,0.909166666666667,0,21A.Delta.S.K417,798,1
22B.Omicron,France,2022-09-26,5090,0.802585935036266,0,21A.Delta.S.K417,812,1
22B.Omicron,France,2022-10-10,4619,0.677471399237313,0,22B22E,826,1
22B.Omicron,France,2022-10-24,1996,0.532692820923405,0,21A.Delta.S.K417,840,1
22B.Omicron,France,2022-11-07,1301,0.363916083916084,0,22B22E,854,1
22B.Omicron,Denmark,2022-05-09,0,0,14,21L.Omicron,672,1
22B.Omicron,Denmark,2022-05-23,976,0.364451082897685,0,21L.Omicron,686,1
22B.Omicron,Denmark,2022-06-06,5197,0.758686131386861,0,21A.Delta.S.K417,700,1
22B.Omicron,Denmark,2022-06-20,6636,0.851533427434878,0,21A.Delta.S.K417,714,1
22B.Omicron,Denmark,2022-07-04,6882,0.908874801901743,0,21A.Delta.S.K417,728,1
22B.Omicron,Denmark,2022-07-18,7433,0.934498365602213,0,21A.Delta.S.K417,742,1
22B.Omicron,Denmark,2022-08-01,6357,0.95250224752772,0,21A.Delta.S.K417,756,1
22B.Omicron,Denmark,2022-08-15,4833,0.946533490011751,0,21A.Delta.S.K417,770,1
22B.Omicron,Denmark,2022-08-29,5872,0.940121677873839,0,21A.Delta.S.K417,784,1
22B.Omicron,Denmark,2022-09-12,6508,0.946205292236115,0,21A.Delta.S.K417,798,1
22B.Omicron,Denmark,2022-09-26,6671,0.932615685726269,0,21A.Delta.S.K417,812,1
22B.Omicron,Denmark,2022-10-10,5737,0.858189977561705,0,21A.Delta.S.K417,826,1
22B.Omicron,Denmark,2022-10-24,3762,0.709276018099548,0,21A.Delta.S.K417,840,1
22B.Omicron,Denmark,2022-11-07,2264,0.527985074626866,0,22B22E,854,1
22B.Omicron,Denmark,2022-11-21,1874,0.399148029818956,0,22B22E,868,1
22B.Omicron,Pakistan,2022-05-09,0,0,14,22B22E,672,1
22B.Omicron,Pakistan,2022-05-23,24,1.04347826086956,0,22B22E,686,1
22B.Omicron,Pakistan,2022-06-06,68,1.01492537313433,0,22B22E,700,1
22B.Omicron,Pakistan,2022-06-20,165,1.00609756097561,0,21A.Delta.S.K417,714,1
22B.Omicron,Pakistan,2022-07-04,140,1.04477611940298,0,22B22E,728,1
22B.Omicron,Pakistan,2022-07-18,154,1.04054054054054,0,22B22E,742,1
22B.Omicron,Pakistan,2022-08-01,138,1.00729927007299,0,22B22E,756,1
22B.Omicron,Pakistan,2022-08-15,113,1.0462962962963,0,22B22E,770,1
22B.Omicron,Pakistan,2022-08-29,109,1.04807692307692,0,22B22E,784,1
22B.Omicron,Pakistan,2022-09-12,42,0.976744186046512,0,22B22E,798,1
22B.Omicron,Pakistan,2022-09-26,55,0.901639344262295,0,22B22E,812,1
22B.Omicron,Pakistan,2022-10-10,26,1,0,22B.Omicron,826,1
22B.Omicron,Pakistan,2022-10-24,27,0.964285714285714,0,22B22E,840,1
22B.Omicron,Netherlands,2022-05-09,0,0,14,21K.21L,672,1
22B.Omicron,Netherlands,2022-05-23,424,0.522167487684729,0,21K.21L,686,1
22B.Omicron,Netherlands,2022-06-06,1176,0.74571972098922,0,21A.Delta.S.K417,700,1
22B.Omicron,Netherlands,2022-06-20,1853,0.854310742277547,0,21A.Delta.S.K417,714,1
22B.Omicron,Netherlands,2022-07-04,2035,0.912556053811659,0,21A.Delta.S.K417,728,1
22B.Omicron,Netherlands,2022-07-18,2055,0.934515688949523,0,21A.Delta.S.K417,742,1
22B.Omicron,Netherlands,2022-08-01,2066,0.949448529411765,0,21A.Delta.S.K417,756,1
22B.Omicron,Netherlands,2022-08-15,1761,0.952406706327745,0,21A.Delta.S.K417,770,1
22B.Omicron,Netherlands,2022-08-29,1700,0.911528150134048,0,21A.Delta.S.K417,784,1
22B.Omicron,Netherlands,2022-09-12,1741,0.900672529746508,0,21A.Delta.S.K417,798,1
22B.Omicron,Netherlands,2022-09-26,1985,0.87948604342047,0,21A.Delta.S.K417,812,1
22B.Omicron,Netherlands,2022-10-10,1840,0.803844473569244,0,21A.Delta.S.K417,826,1
22B.Omicron,Netherlands,2022-10-24,1348,0.699896157840083,0,21A.Delta.S.K417,840,1
22B.Omicron,Netherlands,2022-11-07,877,0.522334723049434,0,21A.Delta.S.K417,854,1
22B.Omicron,Netherlands,2022-11-21,552,0.383333333333333,0,21A.Delta.S.K417,868,1
22B.Omicron,Luxembourg,2022-05-09,144,0.132596685082873,14,21K.21L,672,1
22B.Omicron,Luxembourg,2022-05-23,508,0.79874213836478,0,21K.21L,686,1
22B.Omicron,Luxembourg,2022-06-06,858,1,0,22B.Omicron,700,1
22B.Omicron,Luxembourg,2022-06-20,1100,1,0,22B.Omicron,714,1
22B.Omicron,Luxembourg,2022-07-04,1205,0.9983429991715,0,21A.Delta.S.K417,728,1
22B.Omicron,Luxembourg,2022-07-18,1231,0.987961476725522,0,21A.Delta.S.K417,742,1
22B.Omicron,Luxembourg,2022-08-01,1237,1,0,22B.Omicron,756,1
22B.Omicron,Luxembourg,2022-08-15,963,0.995863495346432,0,21A.Delta.S.K417,770,1
22B.Omicron,Luxembourg,2022-08-29,848,0.976958525345622,0,21A.Delta.S.K417,784,1
22B.Omicron,Luxembourg,2022-09-12,789,0.976485148514851,0,22B22E,798,1
22B.Omicron,Luxembourg,2022-09-26,909,0.940020682523268,0,22B22E,812,1
22B.Omicron,Luxembourg,2022-10-10,934,0.849863512283894,0,21A.Delta.S.K417,826,1
22B.Omicron,Luxembourg,2022-10-24,651,0.67601246105919,0,22B22E,840,1
22B.Omicron,Luxembourg,2022-11-07,371,0.432905484247375,0,21A.Delta.S.K417,854,1
22B.Omicron,Philippines,2022-05-09,0,0,14,21A.Delta.S.K417,672,1
22B.Omicron,Philippines,2022-05-23,36,0.545454545454545,0,21A.Delta.S.K417,686,1
22B.Omicron,Philippines,2022-06-06,94,0.696296296296296,0,21A.Delta.S.K417,700,1
22B.Omicron,Philippines,2022-06-20,231,0.905882352941176,0,21A.Delta.S.K417,714,1
22B.Omicron,Philippines,2022-07-04,320,0.949554896142433,0,21A.Delta.S.K417,728,1
22B.Omicron,Philippines,2022-07-18,781,1,0,22B.Omicron,742,1
22B.Omicron,Philippines,2022-08-01,816,1,0,22B.Omicron,756,1
22B.Omicron,Philippines,2022-08-15,570,1.00706713780919,0,22B22E,770,1
22B.Omicron,Philippines,2022-08-29,317,1.01277955271565,0,22B22E,784,1
22B.Omicron,Philippines,2022-09-12,86,0.955555555555556,0,21L.Omicron,798,1
22B.Omicron,Philippines,2022-09-26,46,0.351145038167939,0,21L.Omicron,812,1
22B.Omicron,Germany,2022-05-09,0,0,14,21K.21L,672,1
22B.Omicron,Germany,2022-05-23,3344,0.342904019688269,0,21K.21L,686,1
22B.Omicron,Germany,2022-06-06,11748,1.00496150556031,0,22B22E,700,1
22B.Omicron,Germany,2022-06-20,21270,1.00230903350455,0,22B22E,714,1
22B.Omicron,Germany,2022-07-04,14179,1.00105902287489,0,22B22E,728,1
22B.Omicron,Germany,2022-07-18,12995,1.0008471965496,0,22B22E,742,1
22B.Omicron,Germany,2022-08-01,9311,1.00258425756434,0,22B22E,756,1
22B.Omicron,Germany,2022-08-15,8687,1,0,22B.Omicron,770,1
22B.Omicron,Germany,2022-08-29,10175,0.998332025117739,0,22B22E,784,1
22B.Omicron,Germany,2022-09-12,10067,0.993780848963475,0,22B22E,798,1
22B.Omicron,Germany,2022-09-26,9584,0.97053164556962,0,22B22E,812,1
22B.Omicron,Germany,2022-10-10,10376,0.941988197911938,0,22B22E,826,1
22B.Omicron,Germany,2022-10-24,6940,0.892604501607717,0,22B22E,840,1
22B.Omicron,Germany,2022-11-07,6224,0.79397882382957,0,22B22E,854,1
22B.Omicron,Germany,2022-11-21,5428,0.698764160659114,0,22B22E,868,1
22B.Omicron,Germany,2022-12-05,4985,0.631412286257125,0,22B22E,882,1
22B.Omicron,Germany,2022-12-19,2958,0.572147001934236,0,22B22E,896,1
22B.Omicron,Germany,2023-01-02,2407,0.473818897637795,0,22B22E,910,1
22B.Omicron,Germany,2023-01-16,1322,0.3885949441505,0,22B22E,924,1
22B.Omicron,Indonesia,2022-05-09,0,0,14,21K.21L,672,1
22B.Omicron,Indonesia,2022-05-23,81,0.6328125,0,21K.21L,686,1
22B.Omicron,Indonesia,2022-06-06,1079,1,0,22B.Omicron,700,1
22B.Omicron,Indonesia,2022-06-20,2151,1,0,22B.Omicron,714,1
22B.Omicron,Indonesia,2022-07-04,1479,1.0033921302578,0,22B22E,728,1
22B.Omicron,Indonesia,2022-07-18,1628,0.99938612645795,0,22B22E,742,1
22B.Omicron,Indonesia,2022-08-01,1576,1.00063492063492,0,22B22E,756,1
22B.Omicron,Indonesia,2022-08-15,1249,1,0,22B.Omicron,770,1
22B.Omicron,Indonesia,2022-08-29,1018,1.00098328416912,0,22B22E,784,1
22B.Omicron,Indonesia,2022-09-12,966,1,0,22B.Omicron,798,1
22B.Omicron,Indonesia,2022-09-26,747,0.980314960629921,0,22B22E,812,1
22B.Omicron,Indonesia,2022-10-10,787,0.868653421633554,0,22B22E,826,1
