pangoLineage,country,date,count,prev,days_to_prev,pangoLineage2,prevsO,Day,B
20B.S.796H,USA,2021-04-05,175,0.605536332179931,0,21A.21B,0.376344086021505,273,1
20B.S.796H,USA,2021-04-19,202,0.474178403755869,0,21A.21B,0.321144674085851,287,1
20B.S.796H,USA,2021-05-03,191,0.340463458110517,0,21A.21B,0.253989361702128,301,1
20H.Beta.V2,South Africa,2021-01-04,860,286.666666666667,0,20I.Alpha.V1,0.99537037037037,182,1
20H.Beta.V2,South Africa,2021-02-01,302,151,0,20I.Alpha.V1,0.99016393442623,210,1
20H.Beta.V2,South Africa,2021-02-15,176,88,0,20I.Alpha.V1,0.983240223463687,224,1
20H.Beta.V2,South Africa,2021-03-01,295,73.75,0,20I.Alpha.V1,0.983333333333333,238,1
20H.Beta.V2,South Africa,2021-03-15,237,16.9285714285714,0,20I.Alpha.V1,0.936758893280632,252,1
20H.Beta.V2,South Africa,2021-03-29,163,32.6,0,20I.Alpha.V1,0.970238095238095,266,1
20H.Beta.V2,South Africa,2021-04-12,292,41.7142857142857,0,20I.Alpha.V1,0.963696369636964,280,1
20H.Beta.V2,South Africa,2021-04-26,355,13.6538461538462,0,20I.Alpha.V1,0.876543209876543,294,1
20H.Beta.V2,South Africa,2021-05-10,360,7.3469387755102,0,20I.Alpha.V1,0.748440748440748,308,1
20H.Beta.V2,South Africa,2021-05-24,441,2.01369863013699,0,21J.Delta,0.520661157024793,322,1
20H.Beta.V2,South Africa,2021-06-07,286,0.465798045602606,0,21J.Delta,0.208151382823872,336,1
20H.Beta.V2,Austria,2021-01-04,45,0.338345864661654,0,20I.Alpha.V1,0.179282868525896,182,1
20H.Beta.V2,Austria,2021-01-18,110,1.83333333333333,0,20I.Alpha.V1,0.523809523809524,196,1
20H.Beta.V2,Qatar,2021-01-04,0,0,28,20I.Alpha.V1,0.404761904761905,182,1
20H.Beta.V2,Qatar,2021-01-18,0,0,14,20I.Alpha.V1,0.404761904761905,196,1
20H.Beta.V2,Qatar,2021-02-01,17,0.708333333333333,0,20I.Alpha.V1,0.404761904761905,210,1
20H.Beta.V2,Qatar,2021-02-15,33,0.673469387755102,0,20I.Alpha.V1,0.397590361445783,224,1
20H.Beta.V2,Qatar,2021-03-01,37,0.925,0,20I.Alpha.V1,0.480519480519481,238,1
20H.Beta.V2,Qatar,2021-03-15,84,2.89655172413793,0,20I.Alpha.V1,0.743362831858407,252,1
20H.Beta.V2,Qatar,2021-03-29,26,6.5,0,20I.Alpha.V1,0.838709677419355,266,1
20H.Beta.V2,Qatar,2021-04-12,153,6.12,0,20I.Alpha.V1,0.725118483412322,280,1
20H.Beta.V2,Qatar,2021-04-26,134,5.15384615384615,0,21J.Delta,0.58008658008658,294,1
20H.Beta.V2,Qatar,2021-05-10,27,1.5,0,21A.21B,0.346153846153846,308,1
20H.Beta.V2,Philippines,2021-01-04,0,0,28,20I.Alpha.V1,0.422222222222222,182,1
20H.Beta.V2,Philippines,2021-01-18,0,0,14,20I.Alpha.V1,0.422222222222222,196,1
20H.Beta.V2,Philippines,2021-02-01,19,0.791666666666667,0,20I.Alpha.V1,0.422222222222222,210,1
20H.Beta.V2,Philippines,2021-02-15,73,1.19672131147541,0,20I.Alpha.V1,0.540740740740741,224,1
20H.Beta.V2,Philippines,2021-03-01,242,1.32967032967033,0,20I.Alpha.V1,0.566744730679157,238,1
20H.Beta.V2,Philippines,2021-03-15,406,1.35785953177258,0,20I.Alpha.V1,0.575070821529745,252,1
20H.Beta.V2,Philippines,2021-03-29,407,1.49084249084249,0,20I.Alpha.V1,0.593294460641399,266,1
20H.Beta.V2,Philippines,2021-04-12,127,1.0948275862069,0,20I.Alpha.V1,0.518367346938776,280,1
20H.Beta.V2,Philippines,2021-04-26,187,1.02747252747253,0,20I.Alpha.V1,0.490813648293963,294,1
20H.Beta.V2,Philippines,2021-05-10,123,1.00819672131148,0,20I.Alpha.V1,0.493975903614458,308,1
20H.Beta.V2,Philippines,2021-05-24,246,1.08849557522124,0,20I.Alpha.V1,0.515723270440252,322,1
20H.Beta.V2,Philippines,2021-06-07,263,1.24056603773585,0,20I.Alpha.V1,0.546777546777547,336,1
20H.Beta.V2,Philippines,2021-06-21,388,1.23566878980892,0,20I.Alpha.V1,0.468033775633293,350,1
20H.Beta.V2,Philippines,2021-07-05,307,1.13284132841328,0,20I.Alpha.V1,0.288533834586466,364,1
20H.Beta.V2,Philippines,2021-07-19,163,0.353579175704989,0,21I.Delta,0.113826815642458,378,1
20H.Beta.V2,Turkey,2021-01-04,0,0,42,20I.Alpha.V1,0.0673076923076923,182,1
20H.Beta.V2,Turkey,2021-01-18,21,0.0734265734265734,28,20I.Alpha.V1,0.0673076923076923,196,1
20H.Beta.V2,Turkey,2021-02-01,40,0.327868852459016,14,20I.Alpha.V1,0.222222222222222,210,1
20H.Beta.V2,Turkey,2021-02-15,53,2.65,0,20A.EU1,0.563829787234043,224,1
20H.Beta.V2,Turkey,2021-03-15,82,0.640625,0,21A.21B,0.317829457364341,252,1
20H.Beta.V2,Turkey,2021-03-29,80,2.75862068965517,0,20I.Alpha.V1,0.555555555555556,266,1
20H.Beta.V2,Luxembourg,2021-01-04,0,0,56,20A.EU2,0.0619834710743802,182,1
20H.Beta.V2,Luxembourg,2021-01-18,15,0.1875,42,20A.EU2,0.0619834710743802,196,1
20H.Beta.V2,Luxembourg,2021-02-01,42,0.12962962962963,28,20I.Alpha.V1,0.0884210526315789,210,1
20H.Beta.V2,Luxembourg,2021-02-15,92,0.325088339222615,14,20I.Alpha.V1,0.223844282238443,224,1
20H.Beta.V2,Luxembourg,2021-03-01,161,0.363431151241535,0,20I.Alpha.V1,0.255961844197138,238,1
20H.Beta.V2,Luxembourg,2021-03-15,191,0.346014492753623,0,20I.Alpha.V1,0.252311756935271,252,1
20H.Beta.V2,Bangladesh,2021-01-04,0,0,56,20I.Alpha.V1,0.810810810810811,182,1
20H.Beta.V2,Bangladesh,2021-01-18,0,0,42,20I.Alpha.V1,0.810810810810811,196,1
20H.Beta.V2,Bangladesh,2021-02-01,0,0,28,20I.Alpha.V1,0.810810810810811,210,1
20H.Beta.V2,Bangladesh,2021-02-15,0,0,14,20I.Alpha.V1,0.810810810810811,224,1
20H.Beta.V2,Bangladesh,2021-03-01,60,5.45454545454545,0,20I.Alpha.V1,0.810810810810811,238,1
20H.Beta.V2,Bangladesh,2021-03-15,78,4.875,0,20I.Alpha.V1,0.787878787878788,252,1
20H.Beta.V2,Bangladesh,2021-03-29,112,11.2,0,20I.Alpha.V1,0.881889763779528,266,1
20H.Beta.V2,Bangladesh,2021-04-12,78,11.1428571428571,0,20I.Alpha.V1,0.876404494382023,280,1
20H.Beta.V2,Bangladesh,2021-04-26,19,1.9,0,21A.Delta,0.487179487179487,294,1
20H.Beta.V2,Bangladesh,2021-05-10,32,1.18518518518519,0,21A.Delta,0.421052631578947,308,1
20H.Beta.V2,Bangladesh,2021-05-24,20,0.526315789473684,0,21A.Delta,0.21505376344086,322,1
20I.Alpha.V1,Norway,2020-12-07,16,0.551724137931034,0,20A.EU1,0.340425531914894,154,1
20I.Alpha.V1,Norway,2020-12-21,32,0.60377358490566,0,20A.EU1,0.351648351648352,168,1
20I.Alpha.V1,Norway,2021-01-04,60,0.394736842105263,0,20A.EU1,0.253164556962025,182,1
20I.Alpha.V1,Norway,2021-01-18,232,1.54666666666667,0,20A.EU1,0.552380952380952,196,1
20I.Alpha.V1,Norway,2021-02-01,460,3.45864661654135,0,20A.EU1,0.68452380952381,210,1
20I.Alpha.V1,Norway,2021-02-15,971,9.42718446601942,0,20A.EU1,0.81255230125523,224,1
20I.Alpha.V1,Norway,2021-03-01,1399,9.92198581560284,0,20H.Beta.V2,0.882649842271293,238,1
20I.Alpha.V1,Norway,2021-03-15,1699,22.3552631578947,0,20H.Beta.V2,0.930449069003286,252,1
20I.Alpha.V1,Norway,2021-03-29,1582,34.3913043478261,0,20H.Beta.V2,0.962287104622871,266,1
20I.Alpha.V1,Norway,2021-04-12,1759,79.9545454545455,0,20H.Beta.V2,0.976679622431982,280,1
20I.Alpha.V1,Norway,2021-04-26,1739,75.6086956521739,0,21J.Delta,0.977515458122541,294,1
20I.Alpha.V1,Norway,2021-05-10,1666,35.4468085106383,0,21J.Delta,0.960230547550432,308,1
20I.Alpha.V1,Norway,2021-05-24,1187,42.3928571428571,0,21J.Delta,0.9496,322,1
20I.Alpha.V1,Norway,2021-06-07,761,8.36263736263736,0,21A.Delta,0.787784679089027,336,1
20I.Alpha.V1,Norway,2021-06-21,536,3.19047619047619,0,21I.Delta,0.590959206174201,350,1
20I.Alpha.V1,Norway,2021-07-05,223,0.445109780439122,0,21I.Delta,0.201809954751131,364,1
20I.Alpha.V1,Portugal,2020-12-07,22,2.2,0,20A.EU1,0.666666666666667,154,1
20I.Alpha.V1,Portugal,2020-12-21,76,0.558823529411765,0,20A.EU1,0.307692307692308,168,1
20I.Alpha.V1,Portugal,2021-01-18,79,1.234375,0,20A.EU1,0.481707317073171,196,1
20I.Alpha.V1,Portugal,2021-02-01,495,2.11538461538462,0,20A.EU1,0.620300751879699,210,1
20I.Alpha.V1,Portugal,2021-02-15,64,6.4,0,20A.EU1,0.744186046511628,224,1
20I.Alpha.V1,Portugal,2021-03-01,861,9.46153846153846,0,20A.EU1,0.838364167478092,238,1
20I.Alpha.V1,Portugal,2021-03-15,21,1.61538461538462,0,20J.Gamma.V3,0.5,252,1
20I.Alpha.V1,Portugal,2021-03-29,1070,23.7777777777778,0,20J.Gamma.V3,0.934497816593886,266,1
20I.Alpha.V1,Portugal,2021-04-12,408,19.4285714285714,0,20J.Gamma.V3,0.890829694323144,280,1
20I.Alpha.V1,Portugal,2021-04-26,678,30.8181818181818,0,20J.Gamma.V3,0.887434554973822,294,1
20I.Alpha.V1,Portugal,2021-05-10,223,4.28846153846154,0,21J.Delta,0.62116991643454,308,1
20I.Alpha.V1,Portugal,2021-05-24,255,0.973282442748092,0,21J.Delta,0.397196261682243,322,1
20I.Alpha.V1,Portugal,2021-06-07,330,0.517241379310345,0,21J.Delta,0.256809338521401,336,1
20I.Alpha.V1,United Kingdom,2020-11-09,1403,0.11516046950669,28,20A.EU1,0.0999003133010538,126,1
20I.Alpha.V1,United Kingdom,2020-11-23,1060,0.179691473131039,14,20A.EU1,0.149844500989539,140,1
20I.Alpha.V1,United Kingdom,2020-12-07,8634,0.810475922275415,0,20A.EU1,0.442179657892041,154,1
20I.Alpha.V1,United Kingdom,2020-12-21,11776,2.10963812253673,0,20A.EU1,0.672798948751643,168,1
20I.Alpha.V1,United Kingdom,2021-01-04,22253,4.31761738455569,0,20A.EU1,0.807555523298011,182,1
20I.Alpha.V1,United Kingdom,2021-01-18,32097,10.2974013474495,0,20A.EU1,0.908671403901141,196,1
20I.Alpha.V1,United Kingdom,2021-02-01,26369,21.1459502806736,0,20A.EU1,0.951193997547075,210,1
20I.Alpha.V1,United Kingdom,2021-02-15,32241,47.6233382570163,0,20A.EU1,0.975344869312681,224,1
20I.Alpha.V1,United Kingdom,2021-03-01,31519,165.889473684211,0,20A.EU1,0.98573885848319,238,1
20I.Alpha.V1,United Kingdom,2021-03-15,33497,244.503649635037,0,20H.Beta.V2,0.98872457864754,252,1
20I.Alpha.V1,United Kingdom,2021-03-29,20415,163.32,0,20H.Beta.V2,0.979418537708693,266,1
20I.Alpha.V1,United Kingdom,2021-04-12,14172,57.609756097561,0,21A.Delta,0.927547614372668,280,1
20I.Alpha.V1,United Kingdom,2021-04-26,11652,6.426916712631,0,21J.Delta,0.770431102882835,294,1
20I.Alpha.V1,United Kingdom,2021-05-10,7740,1.05435226808337,0,21J.Delta,0.40661938534279,308,1
20I.Alpha.V1,Japan,2020-12-07,0,0,14,21C.Epsilon,0.657894736842105,154,1
20I.Alpha.V1,Japan,2020-12-21,25,5,0,21C.Epsilon,0.657894736842105,168,1
20I.Alpha.V1,Japan,2021-01-04,30,5,0,21C.Epsilon,0.697674418604651,182,1
20I.Alpha.V1,Japan,2021-01-18,90,12.8571428571429,0,20H.Beta.V2,0.833333333333333,196,1
20I.Alpha.V1,Japan,2021-02-01,107,26.75,0,20J.Gamma.V3,0.946902654867257,210,1
20I.Alpha.V1,Japan,2021-02-15,113,12.5555555555556,0,20J.Gamma.V3,0.837037037037037,224,1
20I.Alpha.V1,Japan,2021-03-01,312,14.8571428571429,0,20J.Gamma.V3,0.93134328358209,238,1
20I.Alpha.V1,Japan,2021-03-15,1130,80.7142857142857,0,20J.Gamma.V3,0.972461273666093,252,1
20I.Alpha.V1,Japan,2021-03-29,2983,149.15,0,20J.Gamma.V3,0.981572885817703,266,1
20I.Alpha.V1,Japan,2021-04-12,6033,430.928571428571,0,21A.Delta,0.989990154250082,280,1
20I.Alpha.V1,Japan,2021-04-26,9570,199.375,0,21J.Delta,0.981236542602276,294,1
20I.Alpha.V1,Japan,2021-05-10,7943,107.337837837838,0,21J.Delta,0.97376486453353,308,1
20I.Alpha.V1,Japan,2021-05-24,4310,54.5569620253165,0,21J.Delta,0.949130147544594,322,1
20I.Alpha.V1,Japan,2021-06-07,3915,19.0975609756098,0,21J.Delta,0.902073732718894,336,1
20I.Alpha.V1,Japan,2021-06-21,3701,5.01490514905149,0,21J.Delta,0.777357697962613,350,1
20I.Alpha.V1,Japan,2021-07-05,4367,1.44890510948905,0,21J.Delta,0.534189602446483,364,1
20I.Alpha.V1,France,2020-12-07,0,0,14,20A.EU2,0.233918128654971,154,1
20I.Alpha.V1,France,2020-12-21,80,0.421052631578947,0,20A.EU2,0.233918128654971,168,1
20I.Alpha.V1,France,2021-01-04,464,0.845173041894353,0,20A.EU2,0.337700145560408,182,1
20I.Alpha.V1,France,2021-01-18,1265,1.59520807061791,0,20A.EU2,0.435906271536871,196,1
20I.Alpha.V1,France,2021-02-01,1517,4.72585669781931,0,20A.EU2,0.67935512763099,210,1
20I.Alpha.V1,France,2021-02-15,1560,3.22314049586777,0,20A.EU2,0.575645756457565,224,1
20I.Alpha.V1,France,2021-03-01,3217,8.93611111111111,0,20H.Beta.V2,0.769065264164475,238,1
20I.Alpha.V1,France,2021-03-15,5476,10.2546816479401,0,20H.Beta.V2,0.837693131405844,252,1
20I.Alpha.V1,France,2021-03-29,3850,8.03757828810021,0,20H.Beta.V2,0.814987298899238,266,1
20I.Alpha.V1,France,2021-04-12,3696,7.43661971830986,0,20H.Beta.V2,0.794155565105286,280,1
20I.Alpha.V1,France,2021-04-26,2773,5.82563025210084,0,20H.Beta.V2,0.776315789473684,294,1
20I.Alpha.V1,France,2021-05-10,2329,5.32951945080092,0,20H.Beta.V2,0.762856207009499,308,1
20I.Alpha.V1,France,2021-05-24,1934,4.56132075471698,0,20H.Beta.V2,0.723531612420501,322,1
20I.Alpha.V1,France,2021-06-07,1086,2.95108695652174,0,20H.Beta.V2,0.545180722891566,336,1
20I.Alpha.V1,France,2021-06-21,690,0.675146771037182,0,21J.Delta,0.214352283317801,350,1
20I.Alpha.V1,Finland,2020-12-07,0,0,14,20A.EU2,0.619718309859155,154,1
20I.Alpha.V1,Finland,2020-12-21,44,1.91304347826087,0,20A.EU2,0.619718309859155,168,1
20I.Alpha.V1,Finland,2021-01-04,91,1.59649122807018,0,20A.EU2,0.457286432160804,182,1
20I.Alpha.V1,Finland,2021-01-18,336,2.89655172413793,0,20A.EU1,0.66403162055336,196,1
20I.Alpha.V1,Finland,2021-02-01,959,9.4950495049505,0,20A.EU1,0.85625,210,1
20I.Alpha.V1,Finland,2021-02-15,835,4.30412371134021,0,20A.EU1,0.768876611418048,224,1
20I.Alpha.V1,Finland,2021-03-01,1129,9.73275862068965,0,20A.EU1,0.843796711509716,238,1
20I.Alpha.V1,Finland,2021-03-15,725,9.17721518987342,0,20H.Beta.V2,0.828571428571429,252,1
20I.Alpha.V1,Finland,2021-03-29,523,7.06756756756757,0,20H.Beta.V2,0.844911147011309,266,1
20I.Alpha.V1,Finland,2021-04-12,401,8.35416666666667,0,20H.Beta.V2,0.879385964912281,280,1
20I.Alpha.V1,Finland,2021-04-26,412,15.8461538461538,0,21J.Delta,0.88034188034188,294,1
20I.Alpha.V1,Finland,2021-05-10,399,4.63953488372093,0,21J.Delta,0.762906309751434,308,1
20I.Alpha.V1,Finland,2021-05-24,240,3.33333333333333,0,21J.Delta,0.64343163538874,322,1
20I.Alpha.V1,Finland,2021-06-07,142,1.20338983050847,0,21J.Delta,0.432926829268293,336,1
20I.Alpha.V1,Australia,2020-12-07,0,0,14,20A.EU1,0.5,154,1
20I.Alpha.V1,Australia,2020-12-21,17,2.125,0,20A.EU1,0.5,168,1
20I.Alpha.V1,Australia,2021-01-04,35,5,0,20H.Beta.V2,0.673076923076923,182,1
20I.Alpha.V1,Australia,2021-01-18,30,7.5,0,20H.Beta.V2,0.75,196,1
20I.Alpha.V1,Australia,2021-02-01,49,24.5,0,21D.Eta,0.890909090909091,210,1
20I.Alpha.V1,Australia,2021-02-15,30,7.5,0,21C.Epsilon,0.789473684210526,224,1
20I.Alpha.V1,Australia,2021-03-01,55,7.85714285714286,0,20H.Beta.V2,0.82089552238806,238,1
20I.Alpha.V1,Australia,2021-03-15,50,7.14285714285714,0,20H.Beta.V2,0.793650793650794,252,1
20I.Alpha.V1,Australia,2021-03-29,59,4.21428571428571,0,20H.Beta.V2,0.655555555555556,266,1
20I.Alpha.V1,Australia,2021-04-12,86,2.04761904761905,0,21A.Delta,0.3963133640553,280,1
20I.Alpha.V1,Australia,2021-04-26,37,1,0,20I.Alpha.V1,0.245033112582781,294,1
20I.Alpha.V1,Australia,2021-05-10,24,0.96,0,21A.21B,0.352941176470588,308,1
20I.Alpha.V1,Australia,2021-05-24,19,0.791666666666667,0,21J.Delta,0.25,322,1
20I.Alpha.V1,Netherlands,2020-12-07,27,0.0813253012048193,14,20A.EU1,0.0588235294117647,154,1
20I.Alpha.V1,Netherlands,2020-12-21,144,0.335664335664336,0,20A.EU1,0.201117318435754,168,1
20I.Alpha.V1,Netherlands,2021-01-04,290,0.423976608187135,0,20A.EU1,0.241465445462115,182,1
20I.Alpha.V1,Netherlands,2021-01-18,537,0.731607629427793,0,20A.EU1,0.364562118126273,196,1
20I.Alpha.V1,Netherlands,2021-02-01,829,1.08366013071895,0,20A.EU1,0.452264048008729,210,1
20I.Alpha.V1,Netherlands,2021-02-15,1822,4.74479166666667,0,20A.EU1,0.757273482959268,224,1
20I.Alpha.V1,Netherlands,2021-03-01,3431,11.4366666666667,0,20A.EU1,0.867290192113246,238,1
20I.Alpha.V1,Netherlands,2021-03-15,3300,25.78125,0,20H.Beta.V2,0.909090909090909,252,1
20I.Alpha.V1,Netherlands,2021-03-29,3466,39.8390804597701,0,20H.Beta.V2,0.94441416893733,266,1
20I.Alpha.V1,Netherlands,2021-04-12,3448,54.7301587301587,0,20J.Gamma.V3,0.950385887541345,280,1
20I.Alpha.V1,Netherlands,2021-04-26,3700,42.0454545454545,0,20J.Gamma.V3,0.952380952380952,294,1
20I.Alpha.V1,Netherlands,2021-05-10,3108,42,0,20J.Gamma.V3,0.949587534372136,308,1
20I.Alpha.V1,Netherlands,2021-05-24,2421,33.625,0,21I.Delta,0.905723905723906,322,1
20I.Alpha.V1,Netherlands,2021-06-07,1827,4.95121951219512,0,21J.Delta,0.712836519703473,336,1
20I.Alpha.V1,Netherlands,2021-06-21,658,1.06991869918699,0,21J.Delta,0.323659616330546,350,1
20I.Alpha.V1,India,2020-12-07,0,0,14,20A.EU1,0.833333333333333,154,1
20I.Alpha.V1,India,2020-12-21,65,9.28571428571429,0,20A.EU1,0.833333333333333,168,1
20I.Alpha.V1,India,2021-01-18,38,2.92307692307692,0,21A.21B,0.513513513513513,196,1
20I.Alpha.V1,India,2021-02-01,96,0.793388429752066,0,21J.Delta,0.316831683168317,210,1
20I.Alpha.V1,India,2021-02-15,182,1.51666666666667,0,21B.Kappa,0.404444444444444,224,1
20I.Alpha.V1,India,2021-03-01,468,1.872,0,21B.Kappa,0.397621070518267,238,1
20I.Alpha.V1,India,2021-03-15,779,1.63655462184874,0,21B.Kappa,0.345454545454545,252,1
20I.Alpha.V1,India,2021-03-29,834,0.684729064039409,0,21A.Delta,0.181620209059233,266,1
20I.Alpha.V1,Ireland,2020-12-07,0,0,14,20A.EU1,0.5,154,1
20I.Alpha.V1,Ireland,2020-12-21,94,1.11904761904762,0,20A.EU1,0.5,168,1
20I.Alpha.V1,Ireland,2021-01-04,194,1.73214285714286,0,20A.EU1,0.621794871794872,182,1
20I.Alpha.V1,Ireland,2021-01-18,404,3.81132075471698,0,20A.EU1,0.785992217898833,196,1
20I.Alpha.V1,Ireland,2021-02-01,1422,10.6119402985075,0,20A.EU1,0.904005085823268,210,1
20I.Alpha.V1,Ireland,2021-02-15,1429,23.4262295081967,0,20A.EU1,0.939513477975016,224,1
20I.Alpha.V1,Ireland,2021-03-01,1394,87.125,0,20A.EU1,0.969401947148818,238,1
20I.Alpha.V1,Ireland,2021-03-15,1673,76.0454545454545,0,20H.Beta.V2,0.972674418604651,252,1
20I.Alpha.V1,Ireland,2021-03-29,1124,86.4615384615385,0,20B.S.796H,0.961505560307956,266,1
20I.Alpha.V1,Ireland,2021-04-12,1467,54.3333333333333,0,20B.S.796H,0.942196531791908,280,1
20I.Alpha.V1,Ireland,2021-04-26,1708,27.5483870967742,0,21B.Kappa,0.882231404958678,294,1
20I.Alpha.V1,Ireland,2021-05-10,1495,24.9166666666667,0,21B.Kappa,0.888822829964328,308,1
20I.Alpha.V1,Ireland,2021-05-24,1379,21.2153846153846,0,21A.Delta,0.870031545741325,322,1
20I.Alpha.V1,Ireland,2021-06-07,995,4.87745098039216,0,21A.Delta,0.652887139107612,336,1
20I.Alpha.V1,Ireland,2021-06-21,366,0.677777777777778,0,21J.Delta,0.235369774919614,350,1
20I.Alpha.V1,Israel,2020-12-07,0,0,14,20A.EU1,0.819241982507289,154,1
20I.Alpha.V1,Israel,2020-12-21,281,6.38636363636364,0,20A.EU1,0.819241982507289,168,1
20I.Alpha.V1,Israel,2021-01-04,561,13.046511627907,0,20H.Beta.V2,0.844879518072289,182,1
20I.Alpha.V1,Israel,2021-01-18,882,23.2105263157895,0,20A.EU1,0.91588785046729,196,1
20I.Alpha.V1,Israel,2021-02-01,1175,17.5373134328358,0,20H.Beta.V2,0.928853754940711,210,1
20I.Alpha.V1,Israel,2021-02-15,1176,35.6363636363636,0,20H.Beta.V2,0.966310599835661,224,1
20I.Alpha.V1,Israel,2021-03-01,1040,43.3333333333333,0,20H.Beta.V2,0.974695407685098,238,1
20I.Alpha.V1,Israel,2021-03-15,663,165.75,0,20H.Beta.V2,0.99400299850075,252,1
20I.Alpha.V1,Israel,2021-03-29,737,43.3529411764706,0,21J.Delta,0.955901426718547,266,1
20I.Alpha.V1,Israel,2021-04-12,384,42.6666666666667,0,21A.21B,0.943488943488944,280,1
20I.Alpha.V1,Israel,2021-04-26,188,8.17391304347826,0,21G.Lambda,0.714828897338403,294,1
20I.Alpha.V1,Israel,2021-05-10,131,14.5555555555556,0,21A.21B,0.829113924050633,308,1
20I.Alpha.V1,Israel,2021-05-24,24,1.41176470588235,0,21J.Delta,0.444444444444444,322,1
20I.Alpha.V1,United Arab Emirates,2020-12-07,0,0,14,20H.Beta.V2,0.739130434782609,154,1
20I.Alpha.V1,United Arab Emirates,2020-12-21,34,5.66666666666667,0,20H.Beta.V2,0.739130434782609,168,1
20I.Alpha.V1,United Arab Emirates,2021-01-04,78,19.5,0,20H.Beta.V2,0.917647058823529,182,1
20I.Alpha.V1,United Arab Emirates,2021-01-18,118,6.21052631578947,0,20H.Beta.V2,0.830985915492958,196,1
20I.Alpha.V1,United Arab Emirates,2021-02-01,129,12.9,0,20H.Beta.V2,0.871621621621622,210,1
20I.Alpha.V1,Belgium,2020-12-07,0,0,14,20A.EU1,0.366412213740458,154,1
20I.Alpha.V1,Belgium,2020-12-21,48,1.09090909090909,0,20A.EU1,0.366412213740458,168,1
20I.Alpha.V1,Belgium,2021-01-04,253,1.80714285714286,0,20A.EU1,0.539445628997868,182,1
20I.Alpha.V1,Belgium,2021-01-18,691,3.07111111111111,0,20A.EU1,0.579212070410729,196,1
20I.Alpha.V1,Belgium,2021-02-01,721,3.32258064516129,0,20A.EU1,0.563721657544957,210,1
20I.Alpha.V1,Belgium,2021-02-15,1179,6.23809523809524,0,20A.EU1,0.678365937859609,224,1
20I.Alpha.V1,Belgium,2021-03-01,1665,7.11538461538462,0,20H.Beta.V2,0.789099526066351,238,1
20I.Alpha.V1,Belgium,2021-03-15,2580,13.8709677419355,0,20J.Gamma.V3,0.856005308560053,252,1
20I.Alpha.V1,Belgium,2021-03-29,2481,10.0040322580645,0,20J.Gamma.V3,0.865666434054431,266,1
20I.Alpha.V1,Belgium,2021-04-12,2568,8.70508474576271,0,20J.Gamma.V3,0.852023888520239,280,1
20I.Alpha.V1,Belgium,2021-04-26,2665,11.0580912863071,0,20J.Gamma.V3,0.854988771254411,294,1
20I.Alpha.V1,Belgium,2021-05-10,2529,7.97791798107256,0,20J.Gamma.V3,0.814755154639175,308,1
20I.Alpha.V1,Belgium,2021-05-24,1832,7.47755102040816,0,20J.Gamma.V3,0.762063227953411,322,1
20I.Alpha.V1,Belgium,2021-06-07,972,6.56756756756757,0,21I.Delta,0.616360177552315,336,1
20I.Alpha.V1,Belgium,2021-06-21,409,0.788053949903661,0,21J.Delta,0.257718966603655,350,1
20I.Alpha.V1,Slovakia,2020-12-07,0,0,14,20A.EU2,0.72,154,1
20I.Alpha.V1,Slovakia,2020-12-21,18,3,0,20A.EU2,0.72,168,1
20I.Alpha.V1,Slovakia,2021-01-04,47,6.71428571428571,0,21A.21B,0.810344827586207,182,1
20I.Alpha.V1,Slovakia,2021-01-18,30,4.28571428571429,0,21A.21B,0.769230769230769,196,1
20I.Alpha.V1,Slovakia,2021-02-01,87,8.7,0,20A.EU2,0.844660194174757,210,1
20I.Alpha.V1,Slovakia,2021-02-15,88,6.28571428571429,0,21A.21B,0.814814814814815,224,1
20I.Alpha.V1,Slovakia,2021-03-01,496,16,0,21J.Delta,0.910091743119266,238,1
20I.Alpha.V1,Slovakia,2021-03-15,559,43,0,21A.21B,0.975567190226876,252,1
20I.Alpha.V1,Slovakia,2021-03-29,633,25.32,0,21J.Delta,0.95045045045045,266,1
20I.Alpha.V1,Slovakia,2021-04-12,383,38.3,0,21A.21B,0.9575,280,1
20I.Alpha.V1,Slovakia,2021-04-26,301,301,0,20H.Beta.V2,0.990131578947368,294,1
20I.Alpha.V1,Slovakia,2021-05-10,550,550,0,21H.Mu,0.998185117967332,308,1
20I.Alpha.V1,Slovakia,2021-05-24,558,186,0,21A.Delta,0.985865724381625,322,1
20I.Alpha.V1,Slovakia,2021-06-07,344,5.54838709677419,0,21J.Delta,0.8,336,1
20I.Alpha.V1,Slovakia,2021-06-21,137,3.60526315789474,0,21J.Delta,0.64622641509434,350,1
20I.Alpha.V1,Nigeria,2020-12-07,0,0,28,21D.Eta,0.556291390728477,154,1
20I.Alpha.V1,Nigeria,2020-12-21,0,0,14,21D.Eta,0.556291390728477,168,1
20I.Alpha.V1,Nigeria,2021-01-04,84,1.27272727272727,0,21D.Eta,0.556291390728477,182,1
20I.Alpha.V1,Nigeria,2021-01-18,48,0.888888888888889,0,21D.Eta,0.461538461538462,196,1
20I.Alpha.V1,Nigeria,2021-02-01,51,0.548387096774194,0,21D.Eta,0.34,210,1
20I.Alpha.V1,Nigeria,2021-02-15,16,0.484848484848485,0,21D.Eta,0.285714285714286,224,1
20I.Alpha.V1,Czech Republic,2020-12-07,0,0,28,20A.EU2,0.705035971223022,154,1
20I.Alpha.V1,Czech Republic,2020-12-21,0,0,14,20A.EU2,0.705035971223022,168,1
